main_class_id|binary_class_id|num_active_effects|de_noise_reg|dynamic_reg|eq_reg|de_esser_reg|reverb_reg|limiter_reg|mean_reg|de_noise_profile|dynamic_profile|eq_profile|de_esser_profile|reverb_profile|limiter_profile|merged_profile
710|30|4|0.0|1.0|0.1666666666666666|0.5|1.0|0.0|0.4444444444444445|p0|p4|p1|p1|p3|p0|p0-p4-p1-p1-p3-p0
711|31|5|0.0|1.0|0.1666666666666666|0.5|1.0|1.0|0.6111111111111112|p0|p4|p1|p1|p3|p1|p0-p4-p1-p1-p3-p1
712|28|3|0.0|1.0|0.1666666666666666|1.0|0.0|0.0|0.3611111111111111|p0|p4|p1|p2|p0|p0|p0-p4-p1-p2-p0-p0
713|29|4|0.0|1.0|0.1666666666666666|1.0|0.0|1.0|0.5277777777777778|p0|p4|p1|p2|p0|p1|p0-p4-p1-p2-p0-p1
714|30|4|0.0|1.0|0.1666666666666666|1.0|0.3333333333333333|0.0|0.4166666666666667|p0|p4|p1|p2|p1|p0|p0-p4-p1-p2-p1-p0
715|31|5|0.0|1.0|0.1666666666666666|1.0|0.3333333333333333|1.0|0.5833333333333334|p0|p4|p1|p2|p1|p1|p0-p4-p1-p2-p1-p1
716|30|4|0.0|1.0|0.1666666666666666|1.0|0.6666666666666666|0.0|0.4722222222222222|p0|p4|p1|p2|p2|p0|p0-p4-p1-p2-p2-p0
717|31|5|0.0|1.0|0.1666666666666666|1.0|0.6666666666666666|1.0|0.638888888888889|p0|p4|p1|p2|p2|p1|p0-p4-p1-p2-p2-p1
718|30|4|0.0|1.0|0.1666666666666666|1.0|1.0|0.0|0.5277777777777778|p0|p4|p1|p2|p3|p0|p0-p4-p1-p2-p3-p0
719|31|5|0.0|1.0|0.1666666666666666|1.0|1.0|1.0|0.6944444444444445|p0|p4|p1|p2|p3|p1|p0-p4-p1-p2-p3-p1
720|24|2|0.0|1.0|0.3333333333333333|0.0|0.0|0.0|0.2222222222222222|p0|p4|p2|p0|p0|p0|p0-p4-p2-p0-p0-p0
721|25|3|0.0|1.0|0.3333333333333333|0.0|0.0|1.0|0.3888888888888888|p0|p4|p2|p0|p0|p1|p0-p4-p2-p0-p0-p1
722|26|3|0.0|1.0|0.3333333333333333|0.0|0.3333333333333333|0.0|0.2777777777777777|p0|p4|p2|p0|p1|p0|p0-p4-p2-p0-p1-p0
723|27|4|0.0|1.0|0.3333333333333333|0.0|0.3333333333333333|1.0|0.4444444444444444|p0|p4|p2|p0|p1|p1|p0-p4-p2-p0-p1-p1
724|26|3|0.0|1.0|0.3333333333333333|0.0|0.6666666666666666|0.0|0.3333333333333333|p0|p4|p2|p0|p2|p0|p0-p4-p2-p0-p2-p0
725|27|4|0.0|1.0|0.3333333333333333|0.0|0.6666666666666666|1.0|0.5|p0|p4|p2|p0|p2|p1|p0-p4-p2-p0-p2-p1
726|26|3|0.0|1.0|0.3333333333333333|0.0|1.0|0.0|0.3888888888888888|p0|p4|p2|p0|p3|p0|p0-p4-p2-p0-p3-p0
727|27|4|0.0|1.0|0.3333333333333333|0.0|1.0|1.0|0.5555555555555555|p0|p4|p2|p0|p3|p1|p0-p4-p2-p0-p3-p1
728|28|3|0.0|1.0|0.3333333333333333|0.5|0.0|0.0|0.3055555555555555|p0|p4|p2|p1|p0|p0|p0-p4-p2-p1-p0-p0
729|29|4|0.0|1.0|0.3333333333333333|0.5|0.0|1.0|0.4722222222222221|p0|p4|p2|p1|p0|p1|p0-p4-p2-p1-p0-p1
730|30|4|0.0|1.0|0.3333333333333333|0.5|0.3333333333333333|0.0|0.3611111111111111|p0|p4|p2|p1|p1|p0|p0-p4-p2-p1-p1-p0
731|31|5|0.0|1.0|0.3333333333333333|0.5|0.3333333333333333|1.0|0.5277777777777778|p0|p4|p2|p1|p1|p1|p0-p4-p2-p1-p1-p1
732|30|4|0.0|1.0|0.3333333333333333|0.5|0.6666666666666666|0.0|0.4166666666666667|p0|p4|p2|p1|p2|p0|p0-p4-p2-p1-p2-p0
733|31|5|0.0|1.0|0.3333333333333333|0.5|0.6666666666666666|1.0|0.5833333333333334|p0|p4|p2|p1|p2|p1|p0-p4-p2-p1-p2-p1
734|30|4|0.0|1.0|0.3333333333333333|0.5|1.0|0.0|0.4722222222222221|p0|p4|p2|p1|p3|p0|p0-p4-p2-p1-p3-p0
735|31|5|0.0|1.0|0.3333333333333333|0.5|1.0|1.0|0.6388888888888888|p0|p4|p2|p1|p3|p1|p0-p4-p2-p1-p3-p1
736|28|3|0.0|1.0|0.3333333333333333|1.0|0.0|0.0|0.3888888888888888|p0|p4|p2|p2|p0|p0|p0-p4-p2-p2-p0-p0
737|29|4|0.0|1.0|0.3333333333333333|1.0|0.0|1.0|0.5555555555555555|p0|p4|p2|p2|p0|p1|p0-p4-p2-p2-p0-p1
738|30|4|0.0|1.0|0.3333333333333333|1.0|0.3333333333333333|0.0|0.4444444444444444|p0|p4|p2|p2|p1|p0|p0-p4-p2-p2-p1-p0
739|31|5|0.0|1.0|0.3333333333333333|1.0|0.3333333333333333|1.0|0.611111111111111|p0|p4|p2|p2|p1|p1|p0-p4-p2-p2-p1-p1
740|30|4|0.0|1.0|0.3333333333333333|1.0|0.6666666666666666|0.0|0.4999999999999999|p0|p4|p2|p2|p2|p0|p0-p4-p2-p2-p2-p0
741|31|5|0.0|1.0|0.3333333333333333|1.0|0.6666666666666666|1.0|0.6666666666666666|p0|p4|p2|p2|p2|p1|p0-p4-p2-p2-p2-p1
742|30|4|0.0|1.0|0.3333333333333333|1.0|1.0|0.0|0.5555555555555555|p0|p4|p2|p2|p3|p0|p0-p4-p2-p2-p3-p0
743|31|5|0.0|1.0|0.3333333333333333|1.0|1.0|1.0|0.7222222222222222|p0|p4|p2|p2|p3|p1|p0-p4-p2-p2-p3-p1
744|24|2|0.0|1.0|0.5|0.0|0.0|0.0|0.25|p0|p4|p3|p0|p0|p0|p0-p4-p3-p0-p0-p0
745|25|3|0.0|1.0|0.5|0.0|0.0|1.0|0.4166666666666667|p0|p4|p3|p0|p0|p1|p0-p4-p3-p0-p0-p1
746|26|3|0.0|1.0|0.5|0.0|0.3333333333333333|0.0|0.3055555555555555|p0|p4|p3|p0|p1|p0|p0-p4-p3-p0-p1-p0
747|27|4|0.0|1.0|0.5|0.0|0.3333333333333333|1.0|0.4722222222222221|p0|p4|p3|p0|p1|p1|p0-p4-p3-p0-p1-p1
748|26|3|0.0|1.0|0.5|0.0|0.6666666666666666|0.0|0.3611111111111111|p0|p4|p3|p0|p2|p0|p0-p4-p3-p0-p2-p0
749|27|4|0.0|1.0|0.5|0.0|0.6666666666666666|1.0|0.5277777777777778|p0|p4|p3|p0|p2|p1|p0-p4-p3-p0-p2-p1
750|26|3|0.0|1.0|0.5|0.0|1.0|0.0|0.4166666666666667|p0|p4|p3|p0|p3|p0|p0-p4-p3-p0-p3-p0
751|27|4|0.0|1.0|0.5|0.0|1.0|1.0|0.5833333333333334|p0|p4|p3|p0|p3|p1|p0-p4-p3-p0-p3-p1
752|28|3|0.0|1.0|0.5|0.5|0.0|0.0|0.3333333333333333|p0|p4|p3|p1|p0|p0|p0-p4-p3-p1-p0-p0
753|29|4|0.0|1.0|0.5|0.5|0.0|1.0|0.5|p0|p4|p3|p1|p0|p1|p0-p4-p3-p1-p0-p1
754|30|4|0.0|1.0|0.5|0.5|0.3333333333333333|0.0|0.3888888888888889|p0|p4|p3|p1|p1|p0|p0-p4-p3-p1-p1-p0
755|31|5|0.0|1.0|0.5|0.5|0.3333333333333333|1.0|0.5555555555555556|p0|p4|p3|p1|p1|p1|p0-p4-p3-p1-p1-p1
756|30|4|0.0|1.0|0.5|0.5|0.6666666666666666|0.0|0.4444444444444444|p0|p4|p3|p1|p2|p0|p0-p4-p3-p1-p2-p0
757|31|5|0.0|1.0|0.5|0.5|0.6666666666666666|1.0|0.611111111111111|p0|p4|p3|p1|p2|p1|p0-p4-p3-p1-p2-p1
758|30|4|0.0|1.0|0.5|0.5|1.0|0.0|0.5|p0|p4|p3|p1|p3|p0|p0-p4-p3-p1-p3-p0
759|31|5|0.0|1.0|0.5|0.5|1.0|1.0|0.6666666666666666|p0|p4|p3|p1|p3|p1|p0-p4-p3-p1-p3-p1
760|28|3|0.0|1.0|0.5|1.0|0.0|0.0|0.4166666666666667|p0|p4|p3|p2|p0|p0|p0-p4-p3-p2-p0-p0
761|29|4|0.0|1.0|0.5|1.0|0.0|1.0|0.5833333333333334|p0|p4|p3|p2|p0|p1|p0-p4-p3-p2-p0-p1
762|30|4|0.0|1.0|0.5|1.0|0.3333333333333333|0.0|0.4722222222222222|p0|p4|p3|p2|p1|p0|p0-p4-p3-p2-p1-p0
763|31|5|0.0|1.0|0.5|1.0|0.3333333333333333|1.0|0.638888888888889|p0|p4|p3|p2|p1|p1|p0-p4-p3-p2-p1-p1
764|30|4|0.0|1.0|0.5|1.0|0.6666666666666666|0.0|0.5277777777777778|p0|p4|p3|p2|p2|p0|p0-p4-p3-p2-p2-p0
765|31|5|0.0|1.0|0.5|1.0|0.6666666666666666|1.0|0.6944444444444443|p0|p4|p3|p2|p2|p1|p0-p4-p3-p2-p2-p1
766|30|4|0.0|1.0|0.5|1.0|1.0|0.0|0.5833333333333334|p0|p4|p3|p2|p3|p0|p0-p4-p3-p2-p3-p0
767|31|5|0.0|1.0|0.5|1.0|1.0|1.0|0.75|p0|p4|p3|p2|p3|p1|p0-p4-p3-p2-p3-p1
768|24|2|0.0|1.0|0.6666666666666666|0.0|0.0|0.0|0.2777777777777777|p0|p4|p4|p0|p0|p0|p0-p4-p4-p0-p0-p0
769|25|3|0.0|1.0|0.6666666666666666|0.0|0.0|1.0|0.4444444444444444|p0|p4|p4|p0|p0|p1|p0-p4-p4-p0-p0-p1
770|26|3|0.0|1.0|0.6666666666666666|0.0|0.3333333333333333|0.0|0.3333333333333333|p0|p4|p4|p0|p1|p0|p0-p4-p4-p0-p1-p0
771|27|4|0.0|1.0|0.6666666666666666|0.0|0.3333333333333333|1.0|0.5|p0|p4|p4|p0|p1|p1|p0-p4-p4-p0-p1-p1
772|26|3|0.0|1.0|0.6666666666666666|0.0|0.6666666666666666|0.0|0.3888888888888888|p0|p4|p4|p0|p2|p0|p0-p4-p4-p0-p2-p0
773|27|4|0.0|1.0|0.6666666666666666|0.0|0.6666666666666666|1.0|0.5555555555555555|p0|p4|p4|p0|p2|p1|p0-p4-p4-p0-p2-p1
774|26|3|0.0|1.0|0.6666666666666666|0.0|1.0|0.0|0.4444444444444444|p0|p4|p4|p0|p3|p0|p0-p4-p4-p0-p3-p0
775|27|4|0.0|1.0|0.6666666666666666|0.0|1.0|1.0|0.611111111111111|p0|p4|p4|p0|p3|p1|p0-p4-p4-p0-p3-p1
776|28|3|0.0|1.0|0.6666666666666666|0.5|0.0|0.0|0.3611111111111111|p0|p4|p4|p1|p0|p0|p0-p4-p4-p1-p0-p0
777|29|4|0.0|1.0|0.6666666666666666|0.5|0.0|1.0|0.5277777777777778|p0|p4|p4|p1|p0|p1|p0-p4-p4-p1-p0-p1
778|30|4|0.0|1.0|0.6666666666666666|0.5|0.3333333333333333|0.0|0.4166666666666667|p0|p4|p4|p1|p1|p0|p0-p4-p4-p1-p1-p0
779|31|5|0.0|1.0|0.6666666666666666|0.5|0.3333333333333333|1.0|0.5833333333333334|p0|p4|p4|p1|p1|p1|p0-p4-p4-p1-p1-p1
780|30|4|0.0|1.0|0.6666666666666666|0.5|0.6666666666666666|0.0|0.4722222222222221|p0|p4|p4|p1|p2|p0|p0-p4-p4-p1-p2-p0
781|31|5|0.0|1.0|0.6666666666666666|0.5|0.6666666666666666|1.0|0.6388888888888888|p0|p4|p4|p1|p2|p1|p0-p4-p4-p1-p2-p1
782|30|4|0.0|1.0|0.6666666666666666|0.5|1.0|0.0|0.5277777777777778|p0|p4|p4|p1|p3|p0|p0-p4-p4-p1-p3-p0
783|31|5|0.0|1.0|0.6666666666666666|0.5|1.0|1.0|0.6944444444444443|p0|p4|p4|p1|p3|p1|p0-p4-p4-p1-p3-p1
784|28|3|0.0|1.0|0.6666666666666666|1.0|0.0|0.0|0.4444444444444444|p0|p4|p4|p2|p0|p0|p0-p4-p4-p2-p0-p0
785|29|4|0.0|1.0|0.6666666666666666|1.0|0.0|1.0|0.611111111111111|p0|p4|p4|p2|p0|p1|p0-p4-p4-p2-p0-p1
786|30|4|0.0|1.0|0.6666666666666666|1.0|0.3333333333333333|0.0|0.5|p0|p4|p4|p2|p1|p0|p0-p4-p4-p2-p1-p0
787|31|5|0.0|1.0|0.6666666666666666|1.0|0.3333333333333333|1.0|0.6666666666666666|p0|p4|p4|p2|p1|p1|p0-p4-p4-p2-p1-p1
788|30|4|0.0|1.0|0.6666666666666666|1.0|0.6666666666666666|0.0|0.5555555555555555|p0|p4|p4|p2|p2|p0|p0-p4-p4-p2-p2-p0
789|31|5|0.0|1.0|0.6666666666666666|1.0|0.6666666666666666|1.0|0.7222222222222222|p0|p4|p4|p2|p2|p1|p0-p4-p4-p2-p2-p1
790|30|4|0.0|1.0|0.6666666666666666|1.0|1.0|0.0|0.611111111111111|p0|p4|p4|p2|p3|p0|p0-p4-p4-p2-p3-p0
791|31|5|0.0|1.0|0.6666666666666666|1.0|1.0|1.0|0.7777777777777777|p0|p4|p4|p2|p3|p1|p0-p4-p4-p2-p3-p1
792|24|2|0.0|1.0|0.8333333333333334|0.0|0.0|0.0|0.3055555555555556|p0|p4|p5|p0|p0|p0|p0-p4-p5-p0-p0-p0
793|25|3|0.0|1.0|0.8333333333333334|0.0|0.0|1.0|0.4722222222222222|p0|p4|p5|p0|p0|p1|p0-p4-p5-p0-p0-p1
794|26|3|0.0|1.0|0.8333333333333334|0.0|0.3333333333333333|0.0|0.3611111111111111|p0|p4|p5|p0|p1|p0|p0-p4-p5-p0-p1-p0
795|27|4|0.0|1.0|0.8333333333333334|0.0|0.3333333333333333|1.0|0.5277777777777778|p0|p4|p5|p0|p1|p1|p0-p4-p5-p0-p1-p1
796|26|3|0.0|1.0|0.8333333333333334|0.0|0.6666666666666666|0.0|0.4166666666666667|p0|p4|p5|p0|p2|p0|p0-p4-p5-p0-p2-p0
797|27|4|0.0|1.0|0.8333333333333334|0.0|0.6666666666666666|1.0|0.5833333333333334|p0|p4|p5|p0|p2|p1|p0-p4-p5-p0-p2-p1
798|26|3|0.0|1.0|0.8333333333333334|0.0|1.0|0.0|0.4722222222222222|p0|p4|p5|p0|p3|p0|p0-p4-p5-p0-p3-p0
799|27|4|0.0|1.0|0.8333333333333334|0.0|1.0|1.0|0.638888888888889|p0|p4|p5|p0|p3|p1|p0-p4-p5-p0-p3-p1
800|28|3|0.0|1.0|0.8333333333333334|0.5|0.0|0.0|0.3888888888888889|p0|p4|p5|p1|p0|p0|p0-p4-p5-p1-p0-p0
801|29|4|0.0|1.0|0.8333333333333334|0.5|0.0|1.0|0.5555555555555556|p0|p4|p5|p1|p0|p1|p0-p4-p5-p1-p0-p1
802|30|4|0.0|1.0|0.8333333333333334|0.5|0.3333333333333333|0.0|0.4444444444444445|p0|p4|p5|p1|p1|p0|p0-p4-p5-p1-p1-p0
803|31|5|0.0|1.0|0.8333333333333334|0.5|0.3333333333333333|1.0|0.6111111111111112|p0|p4|p5|p1|p1|p1|p0-p4-p5-p1-p1-p1
804|30|4|0.0|1.0|0.8333333333333334|0.5|0.6666666666666666|0.0|0.5|p0|p4|p5|p1|p2|p0|p0-p4-p5-p1-p2-p0
805|31|5|0.0|1.0|0.8333333333333334|0.5|0.6666666666666666|1.0|0.6666666666666666|p0|p4|p5|p1|p2|p1|p0-p4-p5-p1-p2-p1
806|30|4|0.0|1.0|0.8333333333333334|0.5|1.0|0.0|0.5555555555555556|p0|p4|p5|p1|p3|p0|p0-p4-p5-p1-p3-p0
807|31|5|0.0|1.0|0.8333333333333334|0.5|1.0|1.0|0.7222222222222223|p0|p4|p5|p1|p3|p1|p0-p4-p5-p1-p3-p1
808|28|3|0.0|1.0|0.8333333333333334|1.0|0.0|0.0|0.4722222222222222|p0|p4|p5|p2|p0|p0|p0-p4-p5-p2-p0-p0
809|29|4|0.0|1.0|0.8333333333333334|1.0|0.0|1.0|0.638888888888889|p0|p4|p5|p2|p0|p1|p0-p4-p5-p2-p0-p1
810|30|4|0.0|1.0|0.8333333333333334|1.0|0.3333333333333333|0.0|0.5277777777777778|p0|p4|p5|p2|p1|p0|p0-p4-p5-p2-p1-p0
811|31|5|0.0|1.0|0.8333333333333334|1.0|0.3333333333333333|1.0|0.6944444444444445|p0|p4|p5|p2|p1|p1|p0-p4-p5-p2-p1-p1
812|30|4|0.0|1.0|0.8333333333333334|1.0|0.6666666666666666|0.0|0.5833333333333334|p0|p4|p5|p2|p2|p0|p0-p4-p5-p2-p2-p0
813|31|5|0.0|1.0|0.8333333333333334|1.0|0.6666666666666666|1.0|0.75|p0|p4|p5|p2|p2|p1|p0-p4-p5-p2-p2-p1
814|30|4|0.0|1.0|0.8333333333333334|1.0|1.0|0.0|0.638888888888889|p0|p4|p5|p2|p3|p0|p0-p4-p5-p2-p3-p0
815|31|5|0.0|1.0|0.8333333333333334|1.0|1.0|1.0|0.8055555555555557|p0|p4|p5|p2|p3|p1|p0-p4-p5-p2-p3-p1
816|24|2|0.0|1.0|1.0|0.0|0.0|0.0|0.3333333333333333|p0|p4|p6|p0|p0|p0|p0-p4-p6-p0-p0-p0
817|25|3|0.0|1.0|1.0|0.0|0.0|1.0|0.5|p0|p4|p6|p0|p0|p1|p0-p4-p6-p0-p0-p1
818|26|3|0.0|1.0|1.0|0.0|0.3333333333333333|0.0|0.3888888888888889|p0|p4|p6|p0|p1|p0|p0-p4-p6-p0-p1-p0
819|27|4|0.0|1.0|1.0|0.0|0.3333333333333333|1.0|0.5555555555555556|p0|p4|p6|p0|p1|p1|p0-p4-p6-p0-p1-p1
820|26|3|0.0|1.0|1.0|0.0|0.6666666666666666|0.0|0.4444444444444444|p0|p4|p6|p0|p2|p0|p0-p4-p6-p0-p2-p0
821|27|4|0.0|1.0|1.0|0.0|0.6666666666666666|1.0|0.611111111111111|p0|p4|p6|p0|p2|p1|p0-p4-p6-p0-p2-p1
822|26|3|0.0|1.0|1.0|0.0|1.0|0.0|0.5|p0|p4|p6|p0|p3|p0|p0-p4-p6-p0-p3-p0
823|27|4|0.0|1.0|1.0|0.0|1.0|1.0|0.6666666666666666|p0|p4|p6|p0|p3|p1|p0-p4-p6-p0-p3-p1
824|28|3|0.0|1.0|1.0|0.5|0.0|0.0|0.4166666666666667|p0|p4|p6|p1|p0|p0|p0-p4-p6-p1-p0-p0
825|29|4|0.0|1.0|1.0|0.5|0.0|1.0|0.5833333333333334|p0|p4|p6|p1|p0|p1|p0-p4-p6-p1-p0-p1
826|30|4|0.0|1.0|1.0|0.5|0.3333333333333333|0.0|0.4722222222222222|p0|p4|p6|p1|p1|p0|p0-p4-p6-p1-p1-p0
827|31|5|0.0|1.0|1.0|0.5|0.3333333333333333|1.0|0.638888888888889|p0|p4|p6|p1|p1|p1|p0-p4-p6-p1-p1-p1
828|30|4|0.0|1.0|1.0|0.5|0.6666666666666666|0.0|0.5277777777777778|p0|p4|p6|p1|p2|p0|p0-p4-p6-p1-p2-p0
829|31|5|0.0|1.0|1.0|0.5|0.6666666666666666|1.0|0.6944444444444443|p0|p4|p6|p1|p2|p1|p0-p4-p6-p1-p2-p1
830|30|4|0.0|1.0|1.0|0.5|1.0|0.0|0.5833333333333334|p0|p4|p6|p1|p3|p0|p0-p4-p6-p1-p3-p0
831|31|5|0.0|1.0|1.0|0.5|1.0|1.0|0.75|p0|p4|p6|p1|p3|p1|p0-p4-p6-p1-p3-p1
832|28|3|0.0|1.0|1.0|1.0|0.0|0.0|0.5|p0|p4|p6|p2|p0|p0|p0-p4-p6-p2-p0-p0
833|29|4|0.0|1.0|1.0|1.0|0.0|1.0|0.6666666666666666|p0|p4|p6|p2|p0|p1|p0-p4-p6-p2-p0-p1
834|30|4|0.0|1.0|1.0|1.0|0.3333333333333333|0.0|0.5555555555555556|p0|p4|p6|p2|p1|p0|p0-p4-p6-p2-p1-p0
835|31|5|0.0|1.0|1.0|1.0|0.3333333333333333|1.0|0.7222222222222223|p0|p4|p6|p2|p1|p1|p0-p4-p6-p2-p1-p1
836|30|4|0.0|1.0|1.0|1.0|0.6666666666666666|0.0|0.611111111111111|p0|p4|p6|p2|p2|p0|p0-p4-p6-p2-p2-p0
837|31|5|0.0|1.0|1.0|1.0|0.6666666666666666|1.0|0.7777777777777777|p0|p4|p6|p2|p2|p1|p0-p4-p6-p2-p2-p1
838|30|4|0.0|1.0|1.0|1.0|1.0|0.0|0.6666666666666666|p0|p4|p6|p2|p3|p0|p0-p4-p6-p2-p3-p0
839|31|5|0.0|1.0|1.0|1.0|1.0|1.0|0.8333333333333334|p0|p4|p6|p2|p3|p1|p0-p4-p6-p2-p3-p1
840|32|1|0.5|0.0|0.0|0.0|0.0|0.0|0.0833333333333333|p1|p0|p0|p0|p0|p0|p1-p0-p0-p0-p0-p0
841|33|2|0.5|0.0|0.0|0.0|0.0|1.0|0.25|p1|p0|p0|p0|p0|p1|p1-p0-p0-p0-p0-p1
842|34|2|0.5|0.0|0.0|0.0|0.3333333333333333|0.0|0.1388888888888888|p1|p0|p0|p0|p1|p0|p1-p0-p0-p0-p1-p0
843|35|3|0.5|0.0|0.0|0.0|0.3333333333333333|1.0|0.3055555555555555|p1|p0|p0|p0|p1|p1|p1-p0-p0-p0-p1-p1
844|34|2|0.5|0.0|0.0|0.0|0.6666666666666666|0.0|0.1944444444444444|p1|p0|p0|p0|p2|p0|p1-p0-p0-p0-p2-p0
845|35|3|0.5|0.0|0.0|0.0|0.6666666666666666|1.0|0.3611111111111111|p1|p0|p0|p0|p2|p1|p1-p0-p0-p0-p2-p1
846|34|2|0.5|0.0|0.0|0.0|1.0|0.0|0.25|p1|p0|p0|p0|p3|p0|p1-p0-p0-p0-p3-p0
847|35|3|0.5|0.0|0.0|0.0|1.0|1.0|0.4166666666666667|p1|p0|p0|p0|p3|p1|p1-p0-p0-p0-p3-p1
848|36|2|0.5|0.0|0.0|0.5|0.0|0.0|0.1666666666666666|p1|p0|p0|p1|p0|p0|p1-p0-p0-p1-p0-p0
849|37|3|0.5|0.0|0.0|0.5|0.0|1.0|0.3333333333333333|p1|p0|p0|p1|p0|p1|p1-p0-p0-p1-p0-p1
850|38|3|0.5|0.0|0.0|0.5|0.3333333333333333|0.0|0.2222222222222222|p1|p0|p0|p1|p1|p0|p1-p0-p0-p1-p1-p0
851|39|4|0.5|0.0|0.0|0.5|0.3333333333333333|1.0|0.3888888888888888|p1|p0|p0|p1|p1|p1|p1-p0-p0-p1-p1-p1
852|38|3|0.5|0.0|0.0|0.5|0.6666666666666666|0.0|0.2777777777777777|p1|p0|p0|p1|p2|p0|p1-p0-p0-p1-p2-p0
853|39|4|0.5|0.0|0.0|0.5|0.6666666666666666|1.0|0.4444444444444444|p1|p0|p0|p1|p2|p1|p1-p0-p0-p1-p2-p1
854|38|3|0.5|0.0|0.0|0.5|1.0|0.0|0.3333333333333333|p1|p0|p0|p1|p3|p0|p1-p0-p0-p1-p3-p0
855|39|4|0.5|0.0|0.0|0.5|1.0|1.0|0.5|p1|p0|p0|p1|p3|p1|p1-p0-p0-p1-p3-p1
856|36|2|0.5|0.0|0.0|1.0|0.0|0.0|0.25|p1|p0|p0|p2|p0|p0|p1-p0-p0-p2-p0-p0
857|37|3|0.5|0.0|0.0|1.0|0.0|1.0|0.4166666666666667|p1|p0|p0|p2|p0|p1|p1-p0-p0-p2-p0-p1
858|38|3|0.5|0.0|0.0|1.0|0.3333333333333333|0.0|0.3055555555555555|p1|p0|p0|p2|p1|p0|p1-p0-p0-p2-p1-p0
859|39|4|0.5|0.0|0.0|1.0|0.3333333333333333|1.0|0.4722222222222221|p1|p0|p0|p2|p1|p1|p1-p0-p0-p2-p1-p1
860|38|3|0.5|0.0|0.0|1.0|0.6666666666666666|0.0|0.3611111111111111|p1|p0|p0|p2|p2|p0|p1-p0-p0-p2-p2-p0
861|39|4|0.5|0.0|0.0|1.0|0.6666666666666666|1.0|0.5277777777777778|p1|p0|p0|p2|p2|p1|p1-p0-p0-p2-p2-p1
862|38|3|0.5|0.0|0.0|1.0|1.0|0.0|0.4166666666666667|p1|p0|p0|p2|p3|p0|p1-p0-p0-p2-p3-p0
863|39|4|0.5|0.0|0.0|1.0|1.0|1.0|0.5833333333333334|p1|p0|p0|p2|p3|p1|p1-p0-p0-p2-p3-p1
864|40|2|0.5|0.0|0.1666666666666666|0.0|0.0|0.0|0.1111111111111111|p1|p0|p1|p0|p0|p0|p1-p0-p1-p0-p0-p0
865|41|3|0.5|0.0|0.1666666666666666|0.0|0.0|1.0|0.2777777777777777|p1|p0|p1|p0|p0|p1|p1-p0-p1-p0-p0-p1
866|42|3|0.5|0.0|0.1666666666666666|0.0|0.3333333333333333|0.0|0.1666666666666666|p1|p0|p1|p0|p1|p0|p1-p0-p1-p0-p1-p0
867|43|4|0.5|0.0|0.1666666666666666|0.0|0.3333333333333333|1.0|0.3333333333333333|p1|p0|p1|p0|p1|p1|p1-p0-p1-p0-p1-p1
868|42|3|0.5|0.0|0.1666666666666666|0.0|0.6666666666666666|0.0|0.2222222222222222|p1|p0|p1|p0|p2|p0|p1-p0-p1-p0-p2-p0
869|43|4|0.5|0.0|0.1666666666666666|0.0|0.6666666666666666|1.0|0.3888888888888888|p1|p0|p1|p0|p2|p1|p1-p0-p1-p0-p2-p1
870|42|3|0.5|0.0|0.1666666666666666|0.0|1.0|0.0|0.2777777777777777|p1|p0|p1|p0|p3|p0|p1-p0-p1-p0-p3-p0
871|43|4|0.5|0.0|0.1666666666666666|0.0|1.0|1.0|0.4444444444444444|p1|p0|p1|p0|p3|p1|p1-p0-p1-p0-p3-p1
872|44|3|0.5|0.0|0.1666666666666666|0.5|0.0|0.0|0.1944444444444444|p1|p0|p1|p1|p0|p0|p1-p0-p1-p1-p0-p0
873|45|4|0.5|0.0|0.1666666666666666|0.5|0.0|1.0|0.3611111111111111|p1|p0|p1|p1|p0|p1|p1-p0-p1-p1-p0-p1
874|46|4|0.5|0.0|0.1666666666666666|0.5|0.3333333333333333|0.0|0.2499999999999999|p1|p0|p1|p1|p1|p0|p1-p0-p1-p1-p1-p0
875|47|5|0.5|0.0|0.1666666666666666|0.5|0.3333333333333333|1.0|0.4166666666666667|p1|p0|p1|p1|p1|p1|p1-p0-p1-p1-p1-p1
876|46|4|0.5|0.0|0.1666666666666666|0.5|0.6666666666666666|0.0|0.3055555555555555|p1|p0|p1|p1|p2|p0|p1-p0-p1-p1-p2-p0
877|47|5|0.5|0.0|0.1666666666666666|0.5|0.6666666666666666|1.0|0.4722222222222221|p1|p0|p1|p1|p2|p1|p1-p0-p1-p1-p2-p1
878|46|4|0.5|0.0|0.1666666666666666|0.5|1.0|0.0|0.3611111111111111|p1|p0|p1|p1|p3|p0|p1-p0-p1-p1-p3-p0
879|47|5|0.5|0.0|0.1666666666666666|0.5|1.0|1.0|0.5277777777777778|p1|p0|p1|p1|p3|p1|p1-p0-p1-p1-p3-p1
880|44|3|0.5|0.0|0.1666666666666666|1.0|0.0|0.0|0.2777777777777777|p1|p0|p1|p2|p0|p0|p1-p0-p1-p2-p0-p0
881|45|4|0.5|0.0|0.1666666666666666|1.0|0.0|1.0|0.4444444444444444|p1|p0|p1|p2|p0|p1|p1-p0-p1-p2-p0-p1
882|46|4|0.5|0.0|0.1666666666666666|1.0|0.3333333333333333|0.0|0.3333333333333333|p1|p0|p1|p2|p1|p0|p1-p0-p1-p2-p1-p0
